long,lat,year,Tmax_Summer,T_Annual,treecanopy,Ann_Herb,Bare,Herb,Litter,Shrub,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,PPT_Annual,T_Winter,T_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-110.0022,37.60915,2022,38.05888888888889,13.582661613432835,0.0,0.0,91.0,1.0,3.0,0.0,0.0,3.6412090499999996,40.715,89.0,0.24168236875,7.012962962962963,6.667037037037037,7.583283582089552,1.1383155296296297,24.17488086419753,-12.962,0.13116791249999998,0.121247747,0.07388077750000001,0.092650622
-110.0022,37.60915,2023,37.724943820224716,11.105682502702702,0.0,0.0,91.0,1.0,3.0,0.0,0.0,4.18396582,39.443,89.0,0.35030549725000004,7.029101123595506,8.52685393258427,8.990945945945947,1.568895099550562,24.173582471910112,-13.06225,0.13092732275000002,0.12244985374999999,0.07562956725,0.10165325924999999
-110.0022,37.60915,2024,39.178023255813955,14.227206315492959,0.0,0.0,91.0,1.0,3.0,0.0,0.0,3.379066375,42.235,88.0,0.30465757574999996,6.228720930232558,5.096860465116279,6.3228169014084505,1.989901618604651,25.011603023255812,-12.75525,0.14009216725,0.1267110525,0.07475288075,0.09786590875
-110.0019,37.57879,2021,37.27655462184874,10.916905366666667,13.0,0.0,61.0,8.0,6.0,11.0,0.0,3.5266773375,40.437,89.0,0.10589126512444294,8.115966386554621,6.358655462184873,8.507037037037037,1.1546858557142856,23.889628823529414,-15.0855,0.10952240025,0.0735073055,0.0559418295,0.07934126225
-110.0019,37.57879,2022,38.77014492753623,12.833460499215686,13.0,0.0,61.0,8.0,6.0,11.0,0.0,3.2953795999999995,40.825,89.0,0.097416849905,5.319710144927536,6.520434782608696,6.835098039215686,1.512019423768116,24.643592608695652,-13.13925,0.09884228975,0.070289608,0.0555119595,0.07510217125
-110.0019,37.57879,2023,37.68833333333333,11.996899677037037,13.0,0.0,61.0,8.0,6.0,11.0,0.0,3.7321095900000003,39.57,89.0,0.16713899845357877,7.081666666666667,8.580555555555556,9.577777777777778,1.1607938156666668,24.264408333333332,-13.216999999999999,0.102747955,0.069294718,0.05809596175,0.08172696500000001
-110.0019,37.57879,2024,38.0934328358209,14.182002364583333,13.0,0.0,61.0,8.0,6.0,11.0,0.0,2.9974091,42.352,88.0,0.1324131744174429,6.453134328358209,6.58,6.7785416666666665,1.873764052238806,24.710272686567162,-12.944999999999999,0.10443491325000001,0.07214800075,0.05662633125000001,0.08107154450000001
-110.0016,37.59146,2021,37.15385714285714,9.639822312,22.0,0.0,47.0,10.0,9.0,22.0,0.0,3.61739855,39.607,89.0,0.157672564685,8.210857142857142,6.336714285714286,7.825,0.3280952072857143,23.763365571428572,-15.482,0.15327762,0.13567574375,0.082351743,0.10868725050000001
-110.0016,37.59146,2022,38.03363636363636,11.918887327710843,22.0,0.0,47.0,10.0,9.0,22.0,0.0,3.3877593,40.178,89.0,0.168004815535,7.0402272727272734,8.087613636363637,7.627349397590362,0.7479179524545454,23.967389772727277,-13.508750000000001,0.14112397000000002,0.12433064375,0.0824417425,0.10416152649999999
-110.0016,37.59146,2023,36.8932,13.399648561363637,22.0,0.0,47.0,10.0,9.0,22.0,0.0,3.814465715,38.945,89.0,0.31197890712589,7.9162,9.9984,9.675113636363635,1.1252428773299998,23.5279765,-13.66525,0.14009918400000002,0.12513264,0.0846435935,0.114602511
-110.0016,37.59146,2024,37.481149425287356,11.874882909722222,22.0,0.0,47.0,10.0,9.0,22.0,0.0,3.10622535,41.747,89.0,0.238574188235,7.5393103448275856,7.077241379310345,7.12,1.4734394896551724,24.053018275862073,-13.343,0.14963762925,0.13073527875,0.08342632175,0.11071555925000001
-110.0016,37.61654,2021,36.78202380952381,10.116722515584415,11.0,5.0,37.0,6.0,21.0,19.0,0.0,3.5250333750000005,39.607,89.0,0.19747801011075,7.294047619047619,6.545952380952381,7.005064935064935,0.016019800119047616,23.355735357142855,-15.482,0.171644491,0.14325001925,0.07536982575,0.12199548975
-110.0016,37.61654,2022,37.833875,13.572943536363637,11.0,5.0,37.0,6.0,21.0,19.0,0.0,3.3104696750000002,40.178,89.0,0.1948799242825,7.08375,6.631125,8.30060606060606,1.0140722577,23.818617625,-13.508750000000001,0.1672606075,0.14281791500000002,0.07525475975,0.113184117
-110.0016,37.61654,2023,37.296404494382024,11.728630261538461,11.0,5.0,37.0,6.0,21.0,19.0,0.0,3.7098854975,38.945,89.0,0.37606784539675,7.949438202247191,8.058089887640449,8.140128205128205,0.4005649205955056,23.704789887640448,-13.66525,0.1621101775,0.143327955,0.078538441,0.12916656325
-110.0016,37.61654,2024,37.952207792207794,11.46711656,11.0,5.0,37.0,6.0,21.0,19.0,0.0,3.035607375,41.747,89.0,0.27873592346,6.887142857142858,6.788961038961039,7.369166666666667,1.3096681792207794,24.310754805194804,-13.343,0.1732967325,0.14346938950000002,0.0766560365,0.12691875575
-110.0012,37.61733,2021,36.82833333333333,10.419959243137255,0.0,0.0,33.0,11.0,21.0,26.0,0.0,3.41653946,39.607,89.0,0.196287276825,8.75590909090909,6.170909090909091,8.247843137254902,0.3327844622727273,23.254326515151515,-15.482,0.16686676849999998,0.1558344115,0.07890205075,0.11376328899999999
-110.0012,37.61733,2022,37.707589285714285,11.550985862,0.0,0.0,33.0,11.0,21.0,26.0,0.0,3.2155545250000004,40.178,89.0,0.19118859255,7.197678571428571,6.583482142857143,7.2896,1.0822261819999999,23.86661392857143,-13.508750000000001,0.15807758125,0.149216285,0.078633749,0.10733259675
-110.0012,37.61733,2023,36.984095238095236,11.157523406741573,0.0,0.0,33.0,11.0,21.0,26.0,0.0,3.5941803575,38.945,89.0,0.372232029125,7.454666666666666,8.358190476190476,8.213595505617977,1.2364439679333332,23.430501714285715,-13.66525,0.15270752575,0.15108709474999998,0.0812415645,0.121511162
-110.0012,37.61733,2024,37.269090909090906,12.761684203125,0.0,0.0,33.0,11.0,21.0,26.0,0.0,2.9611138749999997,41.747,89.0,0.2823369415,7.471948051948052,6.812467532467532,8.0121875,1.4961832142857143,23.933627142857144,-13.343,0.16697461,0.15374479800000002,0.07974144450000001,0.11772690975
-110.0005,37.61892,2021,36.598260869565216,12.2915586345679,0.0,0.0,52.0,11.0,15.0,14.0,0.0,3.4897006875,39.607,89.0,0.22228998670000003,10.380760869565217,6.45695652173913,8.346419753086419,-0.08030922163043477,23.48969815217391,-15.482,0.1779425555,0.1686766285,0.087416411,0.12278551675
-110.0005,37.61892,2022,37.492125,11.818164835737704,0.0,0.0,52.0,11.0,15.0,14.0,0.0,3.29592855,40.178,89.0,0.208136953225,6.4811250000000005,6.796125000000001,7.555737704918032,0.73670480505,23.852626625,-13.508750000000001,0.16929193,0.16223833000000001,0.08703993525,0.116304199
-110.0005,37.61892,2023,37.41618181818182,10.619100922212121,0.0,0.0,52.0,11.0,15.0,14.0,0.0,3.6842314000000003,38.945,89.0,0.392767636075,7.878636363636363,7.890545454545455,7.854040404040403,0.9183510427,23.51353890909091,-13.66525,0.1635191925,0.16401077,0.08970400825,0.13071817425
-110.0005,37.61892,2024,37.3025641025641,11.826219852459015,0.0,0.0,52.0,11.0,15.0,14.0,0.0,3.028640275,41.747,89.0,0.30505833,7.387564102564103,9.355384615384615,8.64327868852459,1.3729635423076922,23.713301025641023,-13.343,0.17840286249999998,0.166612553,0.08820854725,0.1267034795
-109.9998,37.58565,2021,36.57833333333333,10.628809315384615,0.0,0.0,61.0,10.0,8.0,11.0,0.0,3.5079534674999997,39.754,89.0,0.13986206631715725,8.320333333333334,7.320777777777778,7.884102564102564,0.5426296512222222,23.279590000000002,-15.482,0.15114684375,0.1291429235,0.073878791,0.1046342995
-109.9998,37.58565,2022,37.63086956521739,10.813567956410257,0.0,0.0,61.0,10.0,8.0,11.0,0.0,3.290905575,40.178,89.0,0.14617489271325,6.340434782608696,7.0035869565217395,6.962179487179487,0.9813478530869565,23.725405434782612,-13.508750000000001,0.13944423774999998,0.12031143250000001,0.073868757,0.09829596725
-109.9998,37.58565,2023,37.13,12.59693622,0.0,0.0,61.0,10.0,8.0,11.0,0.0,3.7124197074999996,38.945,89.0,0.27859457707372176,7.8617977528089895,8.57,8.365625,0.7970524936292135,23.566159775280898,-13.66525,0.13690907975,0.121840736,0.07625743425,0.10969387324999999
-109.9998,37.58565,2024,38.486326530612246,11.3433099125,0.0,0.0,61.0,10.0,8.0,11.0,0.0,3.057966125,41.747,89.0,0.21502760056349998,7.330408163265306,6.526122448979591,7.6165625,1.2761897142857144,24.361579795918367,-13.343,0.146581684,0.12464030825000001,0.07496763949999999,0.10650825575
-109.9988,37.62393,2021,36.619375,10.59456119815534,0.0,0.0,82.0,4.0,8.0,7.0,0.0,3.448072915,39.754,89.0,0.13853991092540202,7.767857142857143,7.335714285714286,8.025728155339806,0.2143655241964286,23.183775357142856,-15.482,0.142624631,0.12301504775000001,0.07314448475,0.10125139325000002
-109.9988,37.62393,2022,37.46828571428572,12.386660420357144,0.0,0.0,82.0,4.0,8.0,7.0,0.0,3.2353639999999997,40.178,89.0,0.14519728863499998,6.272857142857143,7.1165714285714285,7.1832142857142856,0.6984087540571428,23.690678285714284,-13.508750000000001,0.129316396,0.1131968575,0.07316230025,0.095334081
-109.9988,37.62393,2023,37.05876712328767,11.69990769516129,0.0,0.0,82.0,4.0,8.0,7.0,0.0,3.64764396,38.945,89.0,0.275938890088456,7.740136986301369,9.127808219178084,8.761612903225807,1.4147527442876713,23.529726301369863,-13.66525,0.12758441574999999,0.112976041,0.07552345,0.10639596325
-109.9988,37.62393,2024,38.037179487179486,13.317143808064516,0.0,0.0,82.0,4.0,8.0,7.0,0.0,3.007388775,41.747,89.0,0.21314575464425004,8.049999999999999,6.076538461538462,7.268870967741936,1.1824309807692308,24.386746025641024,-13.343,0.13698225725,0.11689556674999999,0.074263511,0.10284317300000001
-109.9978,37.58988,2021,36.34690721649485,9.513282698795182,7.0,0.0,85.0,5.0,6.0,5.0,92.0,3.6947155375,39.754,89.0,0.13337761952835342,8.471855670103093,6.925257731958763,8.19975903614458,0.0839701392783505,23.21360845360825,-15.482,0.14729810575,0.11233925650000001,0.077922987,0.10684843075000001
-109.9978,37.58988,2022,37.95409090909091,14.616196331578946,7.0,0.0,85.0,5.0,6.0,5.0,87.0,3.462106975,40.178,89.0,0.12409601257,6.069090909090909,6.591931818181819,6.881184210526317,1.2397929136818182,24.05757318181818,-13.508750000000001,0.1356823505,0.10500403700000001,0.0775678795,0.10086117224999999
-109.9978,37.58988,2023,37.38068965517241,12.410309333333332,7.0,0.0,85.0,5.0,6.0,5.0,92.0,3.9157027675,38.945,89.0,0.24033369888395684,7.255000000000001,8.214827586206896,7.901428571428572,0.9944875453965518,23.763059655172416,-13.66525,0.13672523775,0.10591322649999999,0.08070970725,0.1108501385
-109.9978,37.58988,2024,37.52347368421053,11.044826948235295,7.0,0.0,85.0,5.0,6.0,5.0,89.0,3.1905207,41.747,89.0,0.17925123372775,6.985157894736842,6.519894736842105,8.154588235294117,1.46906826,24.06591863157895,-13.343,0.14161547575,0.10833007025000001,0.07891043525,0.10847548725
-109.9974,37.6044,2021,37.18528846153846,11.447680775268816,6.0,0.0,51.0,11.0,10.0,12.0,0.0,3.57225681,39.607,89.0,0.21292145123,8.35798076923077,6.514326923076923,7.4746236559139785,0.9347152231730769,23.248888365384616,-15.482,0.14762202575,0.14350178225000002,0.0815438395,0.10436176150000001
-109.9974,37.6044,2022,37.38537313432836,13.083125372156864,6.0,0.0,51.0,11.0,10.0,12.0,0.0,3.348661275,40.178,89.0,0.19756911238,5.772835820895523,7.115522388059702,6.820784313725491,1.1709270627462687,23.63557582089552,-13.508750000000001,0.13484156775,0.12919127825,0.08129234225,0.10077069825
-109.9974,37.6044,2023,37.24009900990099,11.436489935632185,6.0,0.0,51.0,11.0,10.0,12.0,0.0,3.7554086824999997,38.945,89.0,0.3552291995425,6.672673267326733,7.719207920792079,7.1145977011494255,0.9201755844752475,23.567161188118813,-13.66525,0.13505466375,0.12984747125,0.08316707225,0.11036616675
-109.9974,37.6044,2024,37.479418604651165,11.137048816216216,6.0,0.0,51.0,11.0,10.0,12.0,0.0,3.0874159249999997,41.747,89.0,0.2852855036,8.31639534883721,7.029186046511628,8.322432432432432,1.526773623255814,23.771038720930232,-13.343,0.143546131,0.13731820150000001,0.08224981099999999,0.10611909800000001
-109.9971,37.61997,2021,36.52272727272727,11.859101779629631,13.0,0.0,27.0,8.0,26.0,34.0,0.0,3.359639655,39.607,89.0,0.36585500657500003,8.380454545454546,7.983030303030303,8.559259259259258,0.6241135683333334,23.010162424242424,-15.482,0.17049991525,0.16488659875,0.08138031,0.11988895125000001
-109.9971,37.61997,2022,37.626315789473686,11.191322707575758,13.0,0.0,27.0,8.0,26.0,34.0,0.0,3.14097135,40.178,89.0,0.325615950775,6.49921052631579,7.56171052631579,8.653636363636364,0.824010184,23.758955657894738,-13.508750000000001,0.163856175,0.16111867,0.0807600205,0.11254129575
-109.9971,37.61997,2023,37.26203125,11.772773687936171,13.0,0.0,27.0,8.0,26.0,34.0,0.0,3.5132685725000004,38.945,89.0,0.5625686485,7.6534375,8.885625,9.088723404255319,1.196978344265625,23.6698028125,-13.66525,0.15719787025,0.1621200725,0.08368181649999999,0.1280733985
-109.9971,37.61997,2024,37.73661157024794,10.969636530555556,13.0,0.0,27.0,8.0,26.0,34.0,0.0,2.8794484000000002,41.747,89.0,0.44210393325,6.98809917355372,6.35305785123967,7.674444444444445,1.1452252223140496,23.991137107438014,-13.343,0.1721308375,0.16397493000000002,0.08206075125,0.123873118
-109.995,37.59727,2021,36.43252873563218,11.712927697534248,19.0,0.0,64.0,10.0,11.0,11.0,88.0,3.7446052324999997,39.607,89.0,0.22701410029411764,9.77735632183908,8.403908045977012,8.693698630136986,0.2027968142528736,23.267839425287356,-15.482,0.1539349505,0.13291106275,0.0846729,0.11054779775000001
-109.995,37.59727,2022,37.655697674418604,13.501144071232876,19.0,0.0,64.0,10.0,11.0,11.0,87.0,3.502290675,40.178,89.0,0.2926174037575757,6.312906976744186,6.483023255813953,7.141232876712328,1.0059050719069766,23.82338162790698,-13.508750000000001,0.14143367025,0.12212400625,0.08447965825,0.10594054675
-109.995,37.59727,2023,37.17492957746479,11.326015157142859,19.0,0.0,64.0,10.0,11.0,11.0,92.0,3.9651952225000002,38.945,89.0,0.45807717854636365,7.032112676056339,8.426760563380281,8.46875,1.3166753750985916,23.456428450704227,-13.66525,0.141363831,0.12239734675,0.087074976,0.11634409725000001
-109.995,37.59727,2024,39.08114583333333,10.789370089156627,19.0,0.0,64.0,10.0,11.0,11.0,89.0,3.2152188,41.747,89.0,0.47098547166666666,6.5465625,6.315104166666667,7.3826506024096386,1.399469909375,24.48850427083333,-13.343,0.149535785,0.12757801824999998,0.085563369,0.11213304025
-109.994,37.62499,2021,36.77,12.963126110714287,0.0,0.0,92.0,2.0,3.0,0.0,0.0,3.9635945625,39.754,89.0,0.15724699474999998,7.786119402985074,6.443283582089552,7.330178571428571,0.6586011285074627,23.212532089552237,-15.482,0.14440355524999998,0.12067757175,0.07185517875,0.098799078
-109.994,37.62499,2022,37.611318681318686,10.320109904197531,0.0,0.0,92.0,2.0,3.0,0.0,0.0,3.709325575,40.178,89.0,0.15920579075,7.026373626373626,6.851098901098902,7.061111111111112,1.0604127789450548,23.882334945054946,-13.508750000000001,0.13155011975,0.11186525775,0.07172498025,0.092971112
-109.994,37.62499,2023,37.41473684210526,11.203687944827587,0.0,0.0,92.0,2.0,3.0,0.0,0.0,4.228702412500001,38.945,89.0,0.26949631799999996,7.505526315789473,7.232236842105263,7.6899999999999995,1.3756067583289475,23.896720263157896,-13.66525,0.1312051995,0.11323185549999999,0.07418810275,0.10332535300000001
-109.994,37.62499,2024,37.702234042553194,12.397022842682926,0.0,0.0,92.0,2.0,3.0,0.0,0.0,3.4554216500000003,41.747,89.0,0.2189221745,6.870106382978723,6.393510638297872,7.891707317073171,1.5205880074468086,23.877085638297874,-13.343,0.13881533575,0.1151952345,0.07285417725,0.09976694950000001
-109.9933,37.6102,2021,36.51430555555556,11.917497653448276,18.0,0.0,53.0,11.0,15.0,12.0,0.0,3.7511697149999996,39.607,89.0,0.1507976912240605,8.977361111111112,7.962222222222222,8.801379310344828,0.5780277265277778,23.136635416666664,-15.482,0.14301944325,0.12621608774999998,0.0801228865,0.10331650750000002
-109.9933,37.6102,2022,37.79256410256411,12.986132673846155,18.0,0.0,53.0,11.0,15.0,12.0,0.0,3.510622575,40.178,89.0,0.1608842176525,6.403589743589744,6.774615384615384,7.351076923076923,0.8011453113333333,23.835538846153845,-13.508750000000001,0.13036382625,0.114613775,0.0802061215,0.09955048375
-109.9933,37.6102,2023,36.83528,10.941754876576576,18.0,0.0,53.0,11.0,15.0,12.0,0.0,3.9668206749999997,38.945,89.0,0.300210510596871,8.42904,10.080879999999999,9.167207207207207,0.731468013064,23.571905920000003,-13.66525,0.1315601185,0.1152570855,0.08232558275,0.1087297125
-109.9933,37.6102,2024,37.95454545454545,12.157294368918919,18.0,0.0,53.0,11.0,15.0,12.0,0.0,3.22581615,41.747,89.0,0.228882379984,6.799204545454546,6.895909090909091,7.788243243243244,1.316564075,24.24431363636364,-13.343,0.138162349,0.1205205255,0.08115371725000001,0.10473543599999999
-109.993,37.5941,2021,36.932808988764044,9.86289302381579,0.0,0.0,75.0,7.0,9.0,7.0,92.0,3.4800325,39.754,89.0,0.15335173792051282,8.377977528089888,7.528426966292135,7.068157894736841,0.14291877314606743,23.34040202247191,-15.482,0.15884476875,0.13224648575,0.077499764,0.11052493625
-109.993,37.5941,2022,37.565294117647056,11.543467326864864,0.0,0.0,75.0,7.0,9.0,7.0,87.0,3.2612567750000006,40.178,89.0,0.1583820814525,7.121764705882353,7.053058823529412,7.604864864864865,1.0718242366588235,23.83418494117647,-13.508750000000001,0.14595511349999998,0.12327801649999999,0.07721151075,0.10343941025
-109.993,37.5941,2023,37.2944578313253,14.599055084507043,0.0,0.0,75.0,7.0,9.0,7.0,92.0,3.693270485,38.945,89.0,0.3133357417027027,7.469277108433736,7.682771084337349,8.284225352112676,1.2549880317108433,23.949002771084338,-13.66525,0.1438986235,0.1247338585,0.0801110775,0.115904572
-109.993,37.5941,2024,37.61528571428572,13.363719668965517,0.0,0.0,75.0,7.0,9.0,7.0,90.0,3.03990945,41.747,89.0,0.2778434232675,6.621428571428571,6.702571428571429,7.23051724137931,1.3531170042857144,24.00984957142857,-13.343,0.1536749165,0.127373033,0.07854681675,0.1124959395
-109.993,37.61865,2021,37.001976744186045,13.129659574285714,19.0,0.0,34.0,15.0,19.0,19.0,0.0,3.6335004974999996,39.607,89.0,0.251003843775,8.56860465116279,8.029186046511628,8.869428571428571,1.1721626981395348,23.25379662790698,-15.482,0.16528343275,0.15308858925,0.07790049375,0.11296845424999999
-109.993,37.61865,2022,37.33571428571428,11.564691464285714,19.0,0.0,34.0,15.0,19.0,19.0,0.0,3.39389495,40.178,89.0,0.2363413376075,6.361666666666666,7.672857142857143,8.289142857142858,0.9541898045714285,23.797822976190474,-13.508750000000001,0.15716609625,0.1469794025,0.0776397905,0.10661505824999999
-109.993,37.61865,2023,36.94242718446602,11.361256457777777,19.0,0.0,34.0,15.0,19.0,19.0,0.0,3.8169882950000003,38.945,89.0,0.427257348975,7.03621359223301,8.282912621359223,8.63811111111111,1.060806424592233,23.61825485436893,-13.66525,0.151805866,0.148971087,0.08021720075000001,0.12058863724999999
-109.993,37.61865,2024,38.06328358208955,11.881938603508772,19.0,0.0,34.0,15.0,19.0,19.0,0.0,3.1157336,41.747,89.0,0.335514720575,7.757014925373134,6.357462686567164,7.479824561403509,1.4445875059701494,24.145251641791045,-13.343,0.16603443950000002,0.151556623,0.07889637825,0.11665244625
-109.9926,37.62684,2021,35.53756097560976,10.049293128787879,5.0,0.0,85.0,8.0,10.0,8.0,0.0,3.6485002675,38.421,89.0,0.1888150100223063,9.681585365853659,7.210487804878048,8.69469696969697,-0.2584383231707317,22.284642439024392,-16.53375,0.14492936425,0.129510731,0.07718995749999999,0.10575612025
-109.9926,37.62684,2022,36.67044247787611,12.307923312121211,5.0,0.0,85.0,8.0,10.0,8.0,0.0,3.42062985,38.979,90.0,0.1809798418625,7.606194690265487,7.553097345132743,8.129090909090909,0.2944950796460177,22.9451307079646,-14.506499999999999,0.1317748525,0.11863154000000001,0.07686006875,0.09984063425
-109.9926,37.62684,2023,36.20123076923077,10.882485901960786,5.0,0.0,85.0,8.0,10.0,8.0,0.0,3.8747671500000003,37.747,90.0,0.3633795887736126,8.890615384615385,10.327692307692306,9.781764705882352,0.7415658487230768,22.926156615384617,-14.519499999999999,0.12975173925,0.1192257045,0.08023728225,0.11196956875
-109.9926,37.62684,2024,36.323913043478264,11.023753459405942,5.0,0.0,85.0,8.0,10.0,8.0,0.0,3.1801871,40.577,89.0,0.25801531052425,9.267304347826087,8.182260869565217,8.4509900990099,0.3428743137043478,23.042637739130434,-14.305000000000001,0.1409155515,0.12378568975,0.07811897875,0.10941345574999999
-109.9916,37.63212,2021,35.96173469387755,10.20570998604651,0.0,0.0,78.0,7.0,5.0,5.0,74.0,3.6304977074999996,38.421,89.0,0.256640807199,9.474285714285715,9.900612244897959,9.29453488372093,0.12924829591836734,22.455518469387755,-16.53375,0.15780947225,0.15682768625000001,0.089134016,0.114576372
-109.9916,37.63212,2022,36.857,12.257861076923076,0.0,0.0,78.0,7.0,5.0,5.0,62.0,3.405518525,38.979,90.0,0.24530054202325643,6.788333333333333,7.3575,7.774358974358974,0.91716393,23.257922666666666,-14.506499999999999,0.14371804925,0.14297844425,0.08897608500000001,0.10953661825000001
-109.9916,37.63212,2023,35.73757281553398,9.86801000144086,0.0,0.0,78.0,7.0,5.0,5.0,53.0,3.8561740524999997,37.747,90.0,0.4250635525456,8.556504854368933,9.540970873786408,8.568494623655914,0.34089596862135924,22.62238718446602,-14.519499999999999,0.14278199675,0.14349733874999998,0.09168625375,0.122167548
-109.9916,37.63212,2024,36.171279069767444,11.644994861333332,0.0,0.0,78.0,7.0,5.0,5.0,84.0,3.1846185,40.577,89.0,0.3243765999274359,8.44953488372093,7.367093023255815,7.658799999999999,0.07735938344186047,23.10594348837209,-14.305000000000001,0.154502002,0.1502256455,0.0899295975,0.11794776675
-109.9913,37.62578,2021,35.60493670886076,10.6331576953125,0.0,0.0,34.0,15.0,20.0,19.0,0.0,3.617050585,38.421,89.0,0.36412779144999996,9.146962025316457,7.507215189873417,8.440625,0.13868642784810128,22.241076835443035,-16.53375,0.13658115975000001,0.14007441375000002,0.07616783125,0.09790071275
-109.9913,37.62578,2022,36.401978021978024,11.134604850632911,0.0,0.0,34.0,15.0,20.0,19.0,0.0,3.3913204,38.979,90.0,0.31509246217750003,6.583516483516484,8.14912087912088,7.995189873417721,0.7574969736263736,23.01216263736264,-14.506499999999999,0.1230178355,0.12533980525,0.07558337550000001,0.09400665925
-109.9913,37.62578,2023,36.166395348837206,11.600362113513514,0.0,0.0,34.0,15.0,20.0,19.0,0.0,3.8183006575,37.747,90.0,0.5172407078175001,7.545,9.877441860465117,9.422162162162163,0.3054270310116279,22.923619069767444,-14.519499999999999,0.12326726525000001,0.12572560875,0.07774169175,0.104952766
-109.9913,37.62578,2024,36.62576923076923,11.362806693015873,0.0,0.0,34.0,15.0,20.0,19.0,0.0,3.158633625,40.577,89.0,0.4160588762,7.884230769230769,7.060769230769231,9.056507936507936,0.7255733932820513,23.291572051282053,-14.305000000000001,0.13321501725,0.13391383125,0.0765756005,0.1008197135
-109.9909,37.59278,2021,37.38278350515464,12.037440317228915,9.0,0.0,54.0,10.0,13.0,15.0,0.0,3.5633139875,39.607,89.0,0.23272957595000002,7.497525773195876,8.338659793814433,7.8681927710843365,0.37316545144329893,23.43698051546392,-15.482,0.15527610125,0.152888299,0.0819630955,0.106667098
-109.9909,37.59278,2022,36.90753246753247,10.733978288387098,9.0,0.0,54.0,10.0,13.0,15.0,0.0,3.3336084999999995,40.178,89.0,0.20340322005,6.040909090909091,8.033376623376624,7.884032258064516,1.0361024156363636,23.45644987012987,-13.508750000000001,0.14322599924999999,0.13945847825,0.081412931,0.10252586225
-109.9909,37.59278,2023,37.16109589041096,11.65840218983051,9.0,0.0,54.0,10.0,13.0,15.0,0.0,3.73890783,38.945,89.0,0.36180135555,7.74054794520548,8.364657534246575,8.52779661016949,0.9330243990821918,23.601324383561646,-13.66525,0.1419812015,0.13995515274999998,0.0834360055,0.11339040425
-109.9909,37.59278,2024,38.067708333333336,13.359982691566266,9.0,0.0,54.0,10.0,13.0,15.0,0.0,3.068937825,41.747,89.0,0.3041828383,6.503645833333334,6.036145833333333,7.570240963855422,1.6283769395833334,24.2528565625,-13.343,0.15283601,0.14745540575,0.08255671175,0.10880304375000001
-109.9882,37.62736,2021,35.18648351648351,9.03611423125,27.0,0.0,26.0,12.0,18.0,32.0,0.0,3.8063921649999997,38.421,89.0,1.7535919880000002,9.874835164835165,8.81087912087912,10.373125,-0.0004523494505494515,22.318135274725275,-16.53375,0.14114340350000001,0.15605466925,0.0911684415,0.10318156549999999
-109.9882,37.62736,2022,36.36109756097561,10.278952194202898,27.0,0.0,26.0,12.0,18.0,32.0,0.0,3.5169044749999996,38.979,90.0,1.291387725,6.8358536585365846,7.628292682926829,7.5407246376811585,0.18870461219512194,22.98377780487805,-14.506499999999999,0.1306270955,0.14319106275,0.08790335425,0.09990350675000001
-109.9882,37.62736,2023,35.83753623188406,11.086927527272728,27.0,0.0,26.0,12.0,18.0,32.0,0.0,3.9456249550000004,37.747,90.0,1.5315206625,8.214492753623187,9.465797101449276,9.335636363636365,0.1718567227101449,22.745725652173913,-14.519499999999999,0.13040845175,0.143306108,0.0896248845,0.11041429924999999
-109.9882,37.62736,2024,36.505,11.754184161403508,27.0,0.0,26.0,12.0,18.0,32.0,0.0,3.252235075,40.577,89.0,1.66597995875,7.692638888888889,7.424027777777777,8.936491228070174,0.8560225621666667,23.18674638888889,-14.305000000000001,0.14083443,0.15330994275,0.09044428974999999,0.10539906725
-109.9878,37.62235,2021,36.73247191011236,11.873170130666667,23.0,0.0,48.0,12.0,13.0,19.0,80.0,3.6707162250000005,39.607,89.0,0.2075719826718919,9.521011235955056,7.014269662921348,7.428933333333333,0.46903243269662925,23.27712370786517,-15.482,0.1612720435,0.13827140799999998,0.08212552725,0.11179608325000001
-109.9878,37.62235,2022,37.670540540540536,10.8399295648,23.0,0.0,48.0,12.0,13.0,19.0,84.0,3.4378562,40.178,89.0,0.2883555494411765,6.738648648648649,7.57864864864865,7.521166666666667,1.2245210961621622,23.733152297297295,-13.508750000000001,0.1494460535,0.1278672905,0.08205549525,0.10631752575
-109.9878,37.62235,2023,37.234375,12.095118835294118,23.0,0.0,48.0,12.0,13.0,19.0,85.0,3.8782743925,38.945,89.0,0.4290321372857143,7.89625,8.1825,8.558823529411764,0.7185122208281249,23.55671171875,-13.66525,0.14705432125,0.128914371,0.084607213,0.11814275425000001
-109.9878,37.62235,2024,37.66380952380952,12.333348783505155,23.0,0.0,48.0,12.0,13.0,19.0,84.0,3.15538455,41.747,89.0,0.4462550324025714,7.999904761904762,7.486761904761905,8.05360824742268,1.1226133380952381,24.161406666666668,-13.343,0.15831397325000002,0.1339084545,0.0831799315,0.11412486024999999
-109.9858,37.62156,2021,36.60719512195122,12.290306535857143,20.0,0.0,49.0,13.0,9.0,16.0,75.0,3.703326775,39.607,89.0,0.1369343214425,8.209756097560977,7.7871951219512185,8.242428571428572,0.3317513025609756,23.232829268292683,-15.482,0.15163316425,0.13730014925,0.08646244625,0.11006846024999999
